file,label,title,item_id,marketplace,query,euro,image_url
unsorted__v1_285876521921_0.jpg,unsorted,2 Euro-Münze-Belgien - 2003 - 90 Grad Stempeldrehung - sehr schwache Prägung,v1|285876521921|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/ISEAAOSwOppiaHej/s-l1600.jpg
unsorted__v1_206200919943_0.jpg,unsorted,Münze 10 Euro Cent Italien 2002 Selten Fehler Prägung Composit Nordic Gold,v1|206200919943|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/9g4AAOSweRBfZe23/s-l1600.jpg
error_de__v1_355413345363_0.jpg,error_de,BRD  2 Euro 2002 F Fehlprägung : mit abartiger Randschrift   104819,v1|355413345363|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/q00AAOSwtgNls2UD/s-l1600.jpg
error_de__v1_267658127166_0.jpg,error_de,1 Euro Münze Spanien 2011 Fehlprägung? King Juan Carlos I. ,v1|267658127166|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/QBkAAeSw7aZp9zCJ/s-l1600.jpg
error_de__v1_800371880205_0.jpg,error_de,Interessante 2 Cent Münze mit Durchschuss Militaria Sammeln Fehlprägung,v1|800371880205|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/FXgAAeSwEM5qXPOs/s-l1600.jpg
error_de__v1_407095330276_0.jpg,error_de,2020 Deutschland 2 Euro Adler Fehlprägung Monometall-Planchet NGC MS64,v1|407095330276|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/YjMAAeSwSHJqNSlM/s-l1600.jpg
error_de__v1_358372247255_0.jpg,error_de,BRD  2 Euro Fehlprägung völlig verprägter Außenring mit Randschrift 57668,v1|358372247255|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/pDoAAOSw87ZgIi3R/s-l1600.jpg
error_de__v1_174958926737_0.jpg,error_de,Deutschland 2 Euro 2008 bfr. Hamburger Michel Fehlprägung Mzz. F in Schutzhülle,v1|174958926737|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/S6MAAOSw6WJd2tzm/s-l1600.jpg
error_de__v1_254933764319_0.jpg,error_de,"BRD 2017 F 2 Euro Rheinland Pfalz Fehlprägung, 2x geprägt, entwertet 61026",v1|254933764319|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/Hc8AAOSwlohgbyLY/s-l1600.jpg
unsorted__v1_257642716895_0.jpg,unsorted,2 Euro Gedenkmünze Deutschland J 2024 Mecklenburg-Vorpommern,v1|257642716895|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/uYUAAeSwYUhqZceA/s-l1600.jpg
error_de__v1_257446411985_0.jpg,error_de,Deutschland 2 Euro Helmut Schmidt 2018 D Fehlprägung: nur auf Innenteil   140348,v1|257446411985|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/G7cAAeSwh3tp1Kui/s-l1600.jpg
error_de__v1_147338617602_0.jpg,error_de,"Deutschland, 1 Euro, 2005, J,  Ø ca, 23 mm, Kupferrundung, Fehlprägung ? Umlauf",v1|147338617602|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/0UMAAeSwBspqCy5Y/s-l1600.jpg
error_de__v1_256422137270_0.jpg,error_de,"Belgien 2 Euro 2006 Fehlprägung: Atomium, Stempeldrehung 90° nach rechts  105508",v1|256422137270|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/6NUAAOSwRtll2HCr/s-l1600.jpg
error_de__v1_313973656475_0.jpg,error_de,5 Euro Blauer Planet - Fehlprägung Blauer und Weißer Ring. Buchstabe A Berlin,v1|313973656475|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/EqcAAOSw~5ReJIwe/s-l1600.jpg
unsorted__v1_267596397569_0.jpg,unsorted,Belgien 2 Euro 2000 Kursmünze in spiegelglanz/PP Auflage 15.000 Sammlerstück Top,v1|267596397569|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/5U4AAeSwU9lol1dg/s-l1600.jpg
unsorted__v1_396018358838_0.jpg,unsorted,2 euro münze liberte egalite fraternite 1999,v1|396018358838|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/xcUAAOSwmfZnYGkK/s-l1600.jpg
error_de__v1_355010461437_0.jpg,error_de,BRD 1 Euro Fehlprägung 2002 G mit Innenteil 1 Cent Rohling  prfr.  97371,v1|355010461437|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/ptQAAOSwVTxk8K~b/s-l1600.jpg
error_de__v1_256519522664_0.jpg,error_de,Deutschland 1 Euro 2002 F Fehlprägung / Materialvariante : unmagnetisch   109318,v1|256519522664|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/DoMAAOSw0CNmTXCx/s-l1600.jpg
error_de__v1_287317929802_0.jpg,error_de,xLot 100 x Fehlprägung: unbeprägter 2 Euro Rohling mit Randschrift 2**2**2 vz-st,v1|287317929802|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/MSAAAeSwgetpyncS/s-l1600.jpg
error_de__v1_357599505253_0.jpg,error_de,2 Euro Gedenkmünzen FRANKREICH 2008 EU-Ratsvorsitz Polierte Platte - FEHLPRÄGUNG,v1|357599505253|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/UPwAAeSwvtpowYq8/s-l1600.jpg
error_de__v1_256389864254_0.jpg,error_de,BRD  2 Euro 2002 J Fehlprägung : nur Außenring ohne Randschrift  prfr.   104816,v1|256389864254|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/e5sAAOSwurVls2CL/s-l1600.jpg
error_de__v1_254861413042_0.jpg,error_de,"BRD 2 Euro Fehlprägung BRD 2 Euro 2016 A nur auf Innenteil geprägt,  57695",v1|254861413042|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/ljUAAOSwsrVgIka9/s-l1600.jpg
error_de__v1_254861364286_0.jpg,error_de,"BRD 2 Euro Fehlprägung  2017 - nur Inntenteil, Wertseite 2x gepräg  57676",v1|254861364286|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/ivkAAOSwM9hgIjVb/s-l1600.jpg
error_de__v1_278199918247_0.jpg,error_de,1 Euro Münze Portugal Fehlprägung 2002 selten,v1|278199918247|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/40gAAeSwA6hqQ3KI/s-l1600.jpg
error_de__v1_355732963306_0.jpg,error_de,Deutschland 1 Euro 2002 J Fehlprägung / Materialvariante : unmagnetisch   109322,v1|355732963306|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/~ykAAOSwut5mTXX6/s-l1600.jpg
spiegelei__v1_355499222738_0.jpg,spiegelei,"BRD 2 Euro 2008 D Fehlprägung Spiegelei,ohne Riffelrand vz-st, offiziell  105841",v1|355499222738|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/FT8AAOSwcOpl3whT/s-l1600.jpg
error_de__v1_357892814234_0.jpg,error_de,"BRD 1 Euro 2004 F Fehlprägung: ohne Innenteil, nur Ring aus Originalrolle 133487",v1|357892814234|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/kwgAAeSwx~VpFM0E/s-l1600.jpg
error_de__v1_256511655365_0.jpg,error_de,Bundesrepublik Deutschland 2 Euro Fehlprägung 2017 J Adler mit Strahlenkra 98410,v1|256511655365|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/kFMAAOSwCcZlL~ST/s-l1600.jpg
unsorted__v1_314847682304_0.jpg,unsorted,"*** 2€ Euro Gedenkmünze, 100 Jahre Republik Österreich***",v1|314847682304|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/iuIAAOSwUZNlDwy8/s-l1600.jpg
unsorted__v1_222255800411_521179519775.jpg,unsorted,"2 € Sondermünze 2015, 25 Jahre Einheit, zur Auswahl A,D,F,G,J, bankfrisch,unc",v1|222255800411|521179519775,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/XDIAAOSwmfhX4Oge/s-l1600.jpg
error_de__v1_326452756044_0.jpg,error_de,20 Euro 2024 -D- FEHLPRÄGUNG - Erich Kästner -Silber 925 - SHER SELTEN !!!,v1|326452756044|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/8xgAAOSwUJ5neY1k/s-l1600.jpg
error_de__v1_236647995502_0.jpg,error_de,Portugal 2008 Alte Karte 1 Euro Fehlprägung  prf unz,v1|236647995502|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/728AAeSwLixpmbJk/s-l1600.jpg
off_centre__v1_256195359849_0.jpg,off_centre,Fehlprägung 2 Euro 2003 Österreich dezentriert ohne Riffelrand   97161,v1|256195359849|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/vasAAOSwIbNk6FIW/s-l1600.jpg
error_de__v1_256140935859_0.jpg,error_de,Fehlprägung Deutschland 20 Euro 2022  Kinderhilfswerk Farbdruck versetzt   96237,v1|256140935859|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/-cIAAOSwddRksNWp/s-l1600.jpg
error_de__v1_286348683305_0.jpg,error_de,BRD 1 Euro 2002 A Fehlprägung auf Komplettmaterial Rohling vz-st   123337,v1|286348683305|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/vQ0AAOSwcXJnuD1B/s-l1600.jpg
error_de__v1_287481909148_0.jpg,error_de,"2-Euro-Gedenkmünze (WWU 1999–2009, Prägestätte D) deutliche Fehlprägung",v1|287481909148|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/NzYAAeSwLrlqUSkd/s-l1600.jpg
error_de__v1_254863782138_0.jpg,error_de,BRD 2 Euro Fehlprägung ohne Jahr  verprägter Ring ohne Innenteil  58025,v1|254863782138|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/E2gAAOSwxeNgJOfD/s-l1600.jpg
error_de__v1_176387944828_0.jpg,error_de,1 euro münze fehlprägung,v1|176387944828|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/GO8AAOSwTX9mTDTV/s-l1600.jpg
spiegelei__v1_254944019147_0.jpg,spiegelei,"Deutschland 2 Euro, Fehlprägung, Pille fehlt- Ring aus Spiegeleiprägung    61555",v1|254944019147|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/O9IAAOSwUT9geThx/s-l1600.jpg
error_de__v1_256519535115_0.jpg,error_de,Deutschland 1 Euro 2002 F Fehlprägung / Materialvariante : unmagnetisch   109323,v1|256519535115|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/NwkAAOSwfV5mTXad/s-l1600.jpg
error_de__v1_206438315657_0.jpg,error_de,1 € Niederlande Königin Beatrix 2001 leichte Fehlprägung - erhabene Riefen Zahl,v1|206438315657|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/x6wAAeSwW0ZqY4Wf/s-l1600.jpg
error_de__v1_256202593606_0.jpg,error_de,BRD  Fehlprägung  2 Euro 2021 D mit stark magnetischem Auslandrohling  97364,v1|256202593606|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/peQAAOSww0lk8KhN/s-l1600.jpg
error_de__v1_355021877968_0.jpg,error_de,Fehlprägung 2 Euro 2002 F mit 1 Euro Pille mit Randschrift und Riffelr.   97578,v1|355021877968|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/~jUAAOSw~zJk-WVQ/s-l1600.jpg
error_de__v1_355732984840_0.jpg,error_de,Deutschland 1 Euro 2002 J Fehlprägung / Materialvariante : unmagnetisch   109326,v1|355732984840|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/pmEAAOSw56JmTXpM/s-l1600.jpg
error_de__v1_256202620853_0.jpg,error_de,Niederlande 2 Euro 2000 tellerförmige Fehlprägung mit großem Durchmesser  97370,v1|256202620853|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/oeIAAOSwy-hk8LFR/s-l1600.jpg
error_de__v1_255774685803_0.jpg,error_de,EU / Belgien ohne Jahr Fehlprägung unbeprägter 2 Euro Rohling mit Randschr 83146,v1|255774685803|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/X6MAAOSwiitjSEfy/s-l1600.jpg
error_de__v1_254945751517_0.jpg,error_de, BRD 2 Euro Fehlprägung 2012  Bayern beprägter Ring ohne Innenteil  61640,v1|254945751517|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/8O8AAOSwMFFgevf3/s-l1600.jpg
error_de__v1_257358712478_0.jpg,error_de,Niederlande 2001 Fehlprägung 50 Cent auf 1 Euro Rohling Bimetall vz-st   137203,v1|257358712478|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/zPwAAeSw17tpjzlr/s-l1600.jpg
error_de__v1_254933757240_0.jpg,error_de,"BRD 2017 F 2 Euro Fehlprägung, 2x geprägt, entwertet prägefrisch  61014",v1|254933757240|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/xmMAAOSwAoFgbyFg/s-l1600.jpg
error_de__v1_255842198470_0.jpg,error_de,"Fehlprägung: 2 Euro 2008 D nur Innenteil (Pille) mit Riffelrand,entwertet  85511",v1|255842198470|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/PgQAAOSwBdNjfcHw/s-l1600.jpg
error_de__v1_355021953259_0.jpg,error_de,Fehlprägung 2 Euro 2002 J mit 1 Euro Pille mit Randschrift und Riffelr.   97617,v1|355021953259|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/iT8AAOSwyBlk-XRh/s-l1600.jpg
error_de__v1_254941273283_0.jpg,error_de," BRD 2 Euro Fehlprägung Bayern 2012 - 2x geprägt prägefrisch, entwertet   61318",v1|254941273283|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/SvIAAOSwA8RgdnQh/s-l1600.jpg
error_de__v1_254945733611_0.jpg,error_de, BRD 2 Euro Fehlprägung Bayern 2012 - 2x geprägt prägefrisch  61633,v1|254945733611|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/JKcAAOSw3wdgevOV/s-l1600.jpg
error_de__v1_255458817466_0.jpg,error_de,1 Euro Fehlprägung: 1 Euro 2002? mit abartigem Innenteil  77159,v1|255458817466|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/BH8AAOSw8YliQUeH/s-l1600.jpg
error_de__v1_256519540352_0.jpg,error_de,Deutschland 1 Euro 2002 F Fehlprägung / Materialvariante : unmagnetisch   109325,v1|256519540352|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/AtoAAOSwXm5mTXkc/s-l1600.jpg
error_de__v1_256412535953_0.jpg,error_de,Belgien 5 x 2 Euro 2006 Lot Fehlprägung: Atomium Stempeldrehungen prfr.  105988,v1|256412535953|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/xwEAAOSwaXtlzNGM/s-l1600.jpg
error_de__v1_355464257079_0.jpg,error_de,Belgien 5 x 2 Euro 2006 Lot Fehlprägung: Atomium Stempeldrehungen prfr.  105986,v1|355464257079|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/Wp0AAOSwyHFlzNB2/s-l1600.jpg
error_de__v1_255806623333_0.jpg,error_de,Portugal 1 Euro 2002 Fehlprägung / Materialvariante : unmagnetisch vz-st 83515,v1|255806623333|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/hC8AAOSworRjYiuP/s-l1600.jpg
error_de__v1_354998849369_0.jpg,error_de,Niederlande 2€ 2000 Fehlprägung 22 Euro vz-prfr.    97125,v1|354998849369|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/H4wAAOSwm~Rk6D2I/s-l1600.jpg
error_de__v1_254945772127_0.jpg,error_de, BRD 2 Euro Fehlprägung 2012   beprägter Ring ohne Innenteil  61644,v1|254945772127|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/MP4AAOSwPWNgevwQ/s-l1600.jpg
error_de__v1_254450133050_0.jpg,error_de," Deutschland 2 Euro 2017 F Fehlprägung, 2x geprägt entwertet  (40491)",v1|254450133050|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/EiMAAOSwBXld8I~S/s-l1600.jpg
error_de__v1_256227146354_0.jpg,error_de,Fehlprägung 2 Euro 2002 G durchgehendes Monometall mit Randschrift  98576,v1|256227146354|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/YqIAAOSwLXFlC-Tj/s-l1600.jpg
error_de__v1_254863754606_0.jpg,error_de,BRD 2 Euro Fehlprägung  2018 nur auf Außenring geprägt ohne Randschrift  58004,v1|254863754606|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/AoAAAOSwkvRgJN8x/s-l1600.jpg
error_de__v1_355784662967_0.jpg,error_de,Niederlande 2 Euro ohne Jahr Fehlprägung: Rohling mit Randschrift vz 110868,v1|355784662967|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/jlQAAOSwR4ZmaG6F/s-l1600.jpg
error_de__v1_254945740028_0.jpg,error_de,BRD Fehlprägung 2 Euro 2012 10 Jahre Euro Bargeld - 2-3x kurz versetzt    61634,v1|254945740028|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/9QAAAOSwduRgevSf/s-l1600.jpg
error_de__v1_287311634874_0.jpg,error_de,BRD 20 Euro Fehlprägung Stempelkopplung mit 10 Euro Nationalbibliothek  141842,v1|287311634874|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/GNMAAeSwx-Bp-M4g/s-l1600.jpg
error_de__v1_256547890172_0.jpg,error_de,"Deutschland 2 Euro 2018 F Berlin Fehlprägung prägefrisch, entwertet   110328",v1|256547890172|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/vpMAAOSwgldmcnZq/s-l1600.jpg
error_de__v1_254861417723_0.jpg,error_de,"BRD 2 Euro Fehlprägung BRD 2 Euro 2016 A nur auf Innenteil geprägt,  57696",v1|254861417723|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/HP0AAOSwJWFgIkfR/s-l1600.jpg
error_de__v1_355049041377_0.jpg,error_de,Fehlprägung 2 Euro 2002 J durchgehendes Monometall mit Randschrift vz 98580,v1|355049041377|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/NqkAAOSwPnllC-ko/s-l1600.jpg
error_de__v1_254933752373_0.jpg,error_de,"BRD 2017 F 2 Euro Fehlprägung, 2x geprägt, entwertet prägefrisch  61013",v1|254933752373|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/PMUAAOSwdFxgbyCC/s-l1600.jpg
error_de__v1_256255678092_0.jpg,error_de,"Österreich 2 Euro 2002 Fehlprägung auf 1 Euro Rohling, Rand geriffelt  99553",v1|256255678092|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/fUsAAOSwXhplKiS6/s-l1600.jpg
error_de__v1_256519529835_0.jpg,error_de,Deutschland 1 Euro 2002 J Fehlprägung / Materialvariante : unmagnetisch   109321,v1|256519529835|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/vmgAAOSwjkJmTXSI/s-l1600.jpg
error_de__v1_253969323027_0.jpg,error_de, Fehlprägung: Abart 5 Euro Tropische Zone 2017 prägefrisch - Münzzeichen A,v1|253969323027|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/evsAAOSwcj5ZQkQD/s-l1600.jpg
error_de__v1_355010447401_0.jpg,error_de,BRD 1 Euro Fehlprägung 2002 J mit Innenteil 1 Cent Rohling  vz-st  97367,v1|355010447401|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/AmoAAOSwmUxk8Kz8/s-l1600.jpg
error_de__v1_254945755289_0.jpg,error_de, BRD 2 Euro Fehlprägung 2012  Bayern beprägter Ring ohne Innenteil  61641,v1|254945755289|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/jr0AAOSwXOBgevjX/s-l1600.jpg
error_de__v1_355034973330_0.jpg,error_de,Österreich 1 Euro Fehlprägung 2002 auf 10 Cent Rohling mit ca. 60° Stemp   98216,v1|355034973330|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/8FEAAOSwRtJlArLu/s-l1600.jpg
error_de__v1_355413386618_0.jpg,error_de,Niederlande 2€ 2000 Fehlprägung 22 Euro vz   104827,v1|355413386618|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/5OAAAOSwC-hls2mO/s-l1600.jpg
error_de__v1_256854480612_0.jpg,error_de,Niederlande 2 Euro 2000 Fehlprägung zweimal geprägt !!! vz-prägefrisch  124712,v1|256854480612|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/sPAAAOSwzz1n0a-v/s-l1600.jpg
off_centre__v1_254945742895_0.jpg,off_centre,"BRD 2 Euro 2017 F Fehlprägung, dezentriert, entwertet prägefrisch   61635",v1|254945742895|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/snIAAOSwt1VgevUN/s-l1600.jpg
error_de__v1_256195287375_0.jpg,error_de,Niederlande 2€ 2000 Fehlprägung 22 Euro vz    97081,v1|256195287375|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/P0wAAOSwEAlk6DGy/s-l1600.jpg
error_de__v1_355696088636_0.jpg,error_de,BRD 2 Euro 2012 Fehlprägung 10 Jahre Euro Bargeld - 2x geprägt prfr.   109998,v1|355696088636|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/mv0AAOSwjKtmOmic/s-l1600.jpg
error_de__v1_254945776776_0.jpg,error_de,"BRD 2 Euro Fehlprägung  2013 nur Ring beprägt, ohne Innenteil   61645",v1|254945776776|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/mkYAAOSw3jBgevzw/s-l1600.jpg
error_de__v1_355021875939_0.jpg,error_de,Fehlprägung 2 Euro 2002 D mit 1 Euro Pille mit Randschrift und Riffelr.   97577,v1|355021875939|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/g~kAAOSwy29k-WTH/s-l1600.jpg
error_de__v1_256201009862_0.jpg,error_de,2004 Fehlprägung Probe 2 Euro Österreich auf Messingschrötling    97284,v1|256201009862|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/uPgAAOSwRnRk7sgD/s-l1600.jpg
error_de__v1_203792441602_0.jpg,error_de,Italien 50 Euro Cent 2002 Stempelfehler KM#215 unc. Fehlprägung Verprägung error,v1|203792441602|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/-o4AAOSwfYVh4vuf/s-l1600.jpg
error_de__v1_254863758052_0.jpg,error_de,BRD 2 Euro Fehlprägung  2004 D Außenring ohne Innenteil geprägt  58005,v1|254863758052|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/7AIAAOSwfYNgJOC4/s-l1600.jpg
error_de__v1_255762946190_0.jpg,error_de,BRD   Fehlprägung: 1 Euro 2002 J ohne Innenteil prfr.  83623,v1|255762946190|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/4H4AAOSw9BRjPwyd/s-l1600.jpg
error_de__v1_254941283614_0.jpg,error_de," BRD 2 Euro Fehlprägung  10 Jahre Euro Bargeld - 2x geprägt prägefrisch,   61321",v1|254941283614|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/w38AAOSwRVdgdnbV/s-l1600.jpg
error_de__v1_256422152558_0.jpg,error_de,"Belgien 2 Euro 2006 Fehlprägung: Atomium, Stempeldrehung 110° nach rechts 105513",v1|256422152558|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/QMgAAOSwj61l2HiB/s-l1600.jpg
error_de__v1_354928682305_0.jpg,error_de,Fehlprägung 2 Euro 2002 G durchgehendes Monometall mit Randschrift  96574,v1|354928682305|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/SxcAAOSwbR9kuXfe/s-l1600.jpg
error_de__v1_255206538183_0.jpg,error_de," Deutschland 2 Euro Ring Fehlprägung ohne Riffelrand, mit Randschrift  69102",v1|255206538183|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/CEkAAOSwAGNhf~0d/s-l1600.jpg
error_de__v1_254941261018_0.jpg,error_de,"BRD 2 Euro Fehlprägung 2014 D - 2x geprägt prägefrisch, entwertet  61315",v1|254941261018|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/IfcAAOSwAY9gdnAk/s-l1600.jpg
error_de__v1_254933760631_0.jpg,error_de,"BRD 2017 F 2 Euro Fehlprägung, 2x geprägt, entwertet prägefrisch  61015",v1|254933760631|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/EM4AAOSwkGVgbyGK/s-l1600.jpg
error_de__v1_203792442400_0.jpg,error_de,Italien 50 Euro Cent 2002 Stempelfehler KM#215 unc. Fehlprägung Verprägung error,v1|203792442400|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/rkQAAOSwhzNh4vyG/s-l1600.jpg
error_de__v1_254941280122_0.jpg,error_de," BRD 2 Euro Fehlprägung  10 Jahre Euro Bargeld - 2x geprägt prägefrisch,   61320",v1|254941280122|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/7nkAAOSw7-tgdnaM/s-l1600.jpg
error_de__v1_255799215172_0.jpg,error_de,Deutschland 1 Euro 2002F Fehlprägung / Materialvariante : unmagnetisch  83473,v1|255799215172|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/KDUAAOSws0djXAcf/s-l1600.jpg
error_de__v1_354997892030_0.jpg,error_de,2002 Fehlprägung Probe 2 Euro Österreich auf Messingschrötling  97055,v1|354997892030|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/bsgAAOSwoGVk55ts/s-l1600.jpg
error_de__v1_255842307548_0.jpg,error_de,"Fehlprägung: 1 Euro nur Innenteil (Pille) ss, schwach geprägt  85569",v1|255842307548|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/c8IAAOSw26Vjfdgl/s-l1600.jpg
error_de__v1_355732915705_0.jpg,error_de,Deutschland 1 Euro 2002 J Fehlprägung / Materialvariante : unmagnetisch   109313,v1|355732915705|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/ccgAAOSwBzNmTWve/s-l1600.jpg
error_de__v1_253972334422_0.jpg,error_de, Fehlprägung: Abart 5 Euro Tropische Zone 2017 (2) prägefrisch - Münzzeichen G,v1|253972334422|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/UkkAAOSwyWZZQk2C/s-l1600.jpg
